"ID","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Latitude","Longitude","mobile_money","savings","borrowing","insurance","mobile_money_classification"
9323,24,2,1,6,3,2,1,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,1,1,-1,1,1,-6.86678752,39.27552863,1,0,1,0,3
2062,57,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,5,2,-1,1,5,4,4,-3.37119402,36.6797096,1,1,1,0,3
2607,39,1,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,2,1,4,1,1,-6.73457465,38.84880556,1,1,0,0,3
5276,36,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,1,6,5,-1,1,4,-3.52309429,35.34585764,1,0,1,0,3
3908,82,2,3,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.89734111,39.63177778,0,0,0,0,0
4368,20,2,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,2,1,-1,2,4,-4.844221,29.96458462,1,1,0,1,3
8631,33,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,4,2,-1,1,-1,1,4,-6.88105223,39.28675386,1,0,0,0,2
6021,50,2,3,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-6.56990409,35.5170823,0,0,0,0,0
2908,18,2,1,3,5,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,5,4,-10.93538935,34.99659956,1,1,1,0,3
7780,41,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.67773557,35.95596088,0,0,1,1,1
753,80,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-8.85914665,34.01344562,0,1,0,0,1
8563,35,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,1,1,-10.45253921,39.41365974,1,1,1,0,3
2340,36,1,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.33517431,35.40322936,0,0,0,0,0
7610,18,2,1,2,1,2,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.73260463,32.68228823,0,1,0,0,1
7370,22,2,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,1,4,-10.69528011,39.39858378,0,0,0,0,0
6291,24,2,1,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-3.45713281,35.69486272,0,1,0,0,1
3786,45,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,2,-7.78602517,31.68189048,1,0,1,0,3
9201,25,2,1,3,5,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-2.04467226,33.84280357,0,0,0,0,0
5325,20,1,4,3,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.20426974,38.84248066,0,1,0,0,1
1282,84,2,3,3,5,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,6,1,-1,4,4,-10.67111259,35.53851056,0,0,0,0,0
7044,55,1,2,5,1,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-5.05908658,39.7219318,0,1,1,0,1
2459,16,2,4,5,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-5.38822215,39.6739801,0,0,0,0,0
8258,38,2,1,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-11.04037011,37.18247125,0,0,0,0,0
6646,22,2,4,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-3.87175438,35.65166117,0,0,0,0,0
6514,32,2,2,6,4,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,4,4,1,1,-9.5862185,33.85971677,1,1,1,0,3
5145,17,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,2,-1,2,-1,1,-1,1,2,-5.9782298,39.3105423,0,1,1,0,1
929,28,2,2,2,3,2,1,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,2,4,1,1,4,-5.07491799,38.45302107,1,0,0,0,2
5881,57,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,1,-1,1,4,-10.20369994,38.6194335,1,0,1,0,3
714,33,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,2,4,-8.86296656,34.01196031,1,1,0,1,3
3459,26,2,1,1,3,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.84747614,39.69924523,0,0,0,0,0
5438,29,1,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,3,7,2,-1,2,-1,1,-1,4,4,-4.42037732,34.75695586,0,0,0,0,0
6211,22,1,1,3,5,2,1,1,0,0,1,0,0,0,0,0,0,0,2,-1,-1,2,-1,2,-1,1,-1,1,2,-3.86441324,32.60991323,1,1,0,0,3
1261,40,1,1,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,6,1,-1,1,1,-6.08691945,39.22195322,0,1,1,0,1
8244,48,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,6,1,6,4,4,1,4,-3.24988214,33.43952581,1,1,0,0,3
3448,58,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,3,2,-1,5,-1,1,4,-4.29238961,35.55157836,1,0,0,0,2
2809,60,2,3,2,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,4,4,-6.92704712,37.77143791,1,1,1,0,3
7002,17,1,4,5,6,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,3,5,-1,1,1,-6.79931878,39.0529747,1,0,1,0,3
7788,68,1,1,6,2,1,1,0,1,0,0,0,0,1,0,0,0,0,-1,1,-1,2,-1,1,3,1,1,1,4,-3.26087265,37.61350165,1,1,0,1,3
6162,32,2,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-2.84998311,32.89019679,1,1,0,0,3
785,17,1,4,2,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,2,-2.6304327,32.94981413,0,0,0,0,0
5384,45,2,3,2,1,2,2,0,1,0,0,0,0,0,1,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.20523887,35.99786947,0,0,0,0,0
2587,43,1,1,3,1,2,1,0,1,0,1,0,0,0,0,1,0,0,-1,7,-1,1,2,1,3,1,-1,1,4,-10.18352991,40.01336935,1,1,1,1,3
1982,22,1,4,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1,-1,1,2,2,-1,3,-1,1,1,-7.79892206,35.84053716,1,1,0,0,3
5319,28,2,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.28188481,35.08554697,0,1,0,1,1
1125,66,2,1,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.69276649,39.80402535,0,0,0,0,0
431,25,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,1,6,1,-1,1,4,-6.53281059,38.99025596,1,1,0,0,3
4255,33,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,4,-9.05617147,34.64600463,0,0,0,0,0
137,46,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,9,-1,1,1,1,1,2,2,1,4,-6.79024324,39.02040577,1,1,1,0,3
1920,26,1,4,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,1,-3.27296595,32.79082584,1,0,0,0,2
3200,28,2,1,6,5,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,1,5,-1,1,1,-6.18265327,39.24185538,1,0,0,0,2
3136,30,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,2,-5.18768244,34.5994812,0,1,1,0,1
2050,63,2,3,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,3,5,5,4,4,-7.84099112,35.6403001,1,0,0,1,3
3758,28,1,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,4,-10.90179656,39.63910552,1,0,0,0,2
5990,22,2,1,6,5,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-2.28600364,32.26847591,1,0,0,0,2
180,70,1,1,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,2,-1,2,-1,5,1,1,1,-6.81571486,39.27313528,0,0,0,0,0
726,58,2,3,6,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,-1,-1,1,4,1,3,4,4,1,1,-7.78150837,35.69249778,1,1,0,1,3
4157,24,2,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-8.5664405,32.1264224,0,0,0,0,0
5664,82,2,3,2,3,2,2,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-10.25153957,38.69613691,0,0,1,1,1
8482,45,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,4,-4.07825044,37.13723407,0,1,0,0,1
8815,85,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,4,4,-3.16595234,35.98017293,0,0,0,0,0
5761,72,1,1,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-1.38691736,34.62133331,0,0,0,0,0
2547,68,1,1,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-10.23808196,39.47151754,0,1,0,0,1
3365,17,1,4,3,5,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-3.74303923,33.83710954,0,0,0,0,0
7033,17,1,4,5,5,2,2,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,2,-1,2,-1,1,-1,1,2,-1.96500187,32.9173531,0,1,1,0,1
1636,23,2,4,6,3,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,2,-1,1,3,1,-1,1,1,-6.12437074,39.21937122,1,0,0,0,2
3704,22,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.19867658,30.48869094,1,0,1,0,3
3914,54,1,3,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,1,5,1,-1,1,1,-9.00053509,32.81162537,1,1,1,0,3
6254,60,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.40376933,32.32858897,0,0,0,0,0
7072,26,2,1,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-1.97190044,32.91435333,0,1,0,0,1
1171,41,1,1,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,1,5,1,5,4,4,1,1,-3.34552151,37.30220283,1,1,1,1,3
9222,37,2,1,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,1,3,2,-1,1,1,1,1,-3.30412812,37.51191297,1,0,1,1,3
234,52,1,4,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-6.83334156,39.240945,0,0,0,0,0
8837,42,1,1,1,1,2,1,0,1,0,0,1,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-7.48130066,31.18911018,0,0,0,0,0
7737,59,1,1,2,1,2,1,0,1,0,1,1,0,0,0,1,0,0,-1,2,-1,2,-1,1,3,1,-1,1,1,-2.0266557,33.01778836,1,1,0,0,3
540,47,2,1,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,6,1,-1,1,4,-6.53629404,38.99211063,1,1,0,0,3
3521,16,2,4,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-2.94458888,34.15847094,0,0,1,0,1
8751,52,2,2,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-2.81943672,33.56035219,0,0,0,1,1
3525,40,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,1,5,1,-1,1,1,-10.84442317,39.69986857,1,0,1,0,3
8029,50,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.59483425,32.60870573,0,0,0,0,0
7236,20,1,4,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,1,6,1,3,1,-1,1,1,-10.7178817,38.77044785,1,0,0,0,2
7958,26,2,1,6,4,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,7,1,5,2,-1,1,-1,1,2,-10.72581291,38.80593736,1,0,1,0,3
565,39,2,1,6,4,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-5.07527028,39.10357118,1,0,0,0,2
1384,41,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.47978449,34.64961933,0,1,1,0,1
612,22,2,1,6,3,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,5,-1,1,1,-7.93955814,31.6282769,1,0,0,0,2
4583,19,2,1,2,5,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,6,2,-1,1,-1,1,4,-9.86020836,38.89414236,1,0,0,0,2
7555,21,1,1,3,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,4,-1,1,1,-9.33803074,34.76830585,1,1,0,0,3
1698,38,2,1,3,2,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,4,1,-1,1,4,-4.85585562,34.83672496,1,0,1,0,3
8426,25,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,4,4,-8.89656622,31.69141202,0,1,1,0,1
5054,26,2,1,5,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,3,1,3,5,-1,1,1,-1.32436597,31.79121958,1,1,1,0,3
515,38,2,4,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,4,1,5,1,1,1,1,-3.35222028,37.34940345,1,1,0,0,3
3554,47,2,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,1,-1,1,4,-6.14849441,39.21423842,0,0,0,0,0
5661,48,1,2,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,4,-5.74648027,34.82545877,1,1,0,0,3
4145,60,1,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.08963166,34.73678431,0,1,1,0,1
8333,40,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.59569908,34.46248231,0,0,1,0,1
7109,27,2,1,5,4,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,1,-5.11144025,31.04247992,1,1,0,0,3
1663,43,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,4,4,-3.20963552,32.65732737,1,0,0,0,2
886,23,2,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,2,-9.30501023,34.77727757,0,1,0,0,1
8573,52,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,5,1,3,1,-1,1,2,-8.6878623,36.70906971,1,1,0,1,3
8331,45,2,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,1,2,5,1,4,4,-6.87500282,39.26392011,1,0,0,0,2
6100,18,2,1,1,5,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-2.34342664,32.29625169,0,0,0,0,0
3179,32,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,4,4,-6.89815601,37.49571204,0,0,1,0,1
764,50,2,3,6,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,4,-1,1,4,-6.34598036,31.06954674,1,1,1,0,3
8849,59,2,1,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,1,2,-1,5,-1,1,1,-6.92301017,39.25719301,1,1,0,1,3
3245,42,2,1,2,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,1,1,1,-6.18802493,39.2147483,0,0,1,0,1
3598,20,2,1,3,3,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-5.18060699,38.79109588,1,0,0,0,2
8566,53,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.45301815,39.41321832,0,0,0,1,1
686,25,1,4,4,4,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,1,5,3,-1,1,1,-7.9617881,31.6135126,1,1,1,0,3
5802,42,2,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,2,-8.17680298,35.3878127,1,0,0,1,3
1617,27,2,1,6,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,4,2,-1,4,-1,1,2,-6.14947367,39.22230652,1,0,1,0,3
5372,20,2,4,3,5,2,2,1,0,0,0,0,0,0,0,0,0,0,6,-1,-1,1,2,2,-1,1,-1,1,4,-6.16475574,35.75682821,1,0,1,0,3
6648,30,2,3,2,1,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-5.00655731,39.82126382,0,1,0,0,1
8471,19,1,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,2,-1,1,4,2,-1,1,-1,1,2,-8.49712506,35.59143359,1,0,1,0,3
9439,48,2,3,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,1,3,1,2,1,-1,1,2,-7.837655,38.34405167,1,0,1,1,3
3034,28,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,1,-1,1,4,-10.25652235,39.92159483,1,0,0,0,2
946,25,1,4,6,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,1,-8.9062706,33.45566897,0,0,0,0,0
3847,16,1,4,2,4,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-6.39549904,30.9810046,0,1,0,0,1
5848,51,1,1,6,3,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,1,3,4,5,1,1,-5.0605305,39.73335085,1,1,1,0,3
4976,24,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,2,1,-1,1,4,-5.50155909,38.47546416,1,1,1,0,3
3925,24,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-2.77409148,32.70360202,0,1,1,0,1
4641,40,1,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,6,1,-1,2,-1,2,-1,1,-1,1,4,-10.79330614,39.42268602,0,0,1,1,1
8614,65,2,3,1,1,2,2,0,0,0,1,0,0,0,1,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.98474761,35.43789481,0,0,0,0,0
1398,28,1,1,3,3,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-2.84841575,30.53428781,0,1,1,0,1
8087,85,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,4,4,-3.35528513,36.46673669,0,0,1,0,1
1419,30,2,3,6,1,2,1,0,1,0,0,1,0,0,0,0,0,0,-1,1,-1,1,2,1,6,1,1,1,1,-6.22152153,39.23413392,1,1,1,1,3
6299,52,2,1,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,2,-3.24696599,37.003606,1,0,0,0,2
5569,32,2,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-2.38670098,32.08102953,0,1,1,0,1
7415,53,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,2,4,-11.14178322,37.51110287,1,1,0,1,3
6052,40,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.18345427,39.79329775,0,1,1,0,1
4214,40,2,1,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,2,-1,2,-1,2,-1,1,-1,4,4,-4.76111881,34.20091987,0,0,0,1,1
4988,70,1,3,2,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,6,5,-1,4,4,-3.21281954,37.26093995,1,1,0,0,3
2913,66,1,1,2,1,2,1,0,1,0,1,1,0,0,0,0,0,0,-1,1,-1,1,6,1,4,1,-1,1,4,-2.64014856,32.65755954,1,1,1,0,3
4424,46,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,5,-1,1,4,-6.31227688,35.87227958,1,0,0,0,2
3099,25,2,4,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,4,1,3,5,-1,1,4,-4.66823257,29.99691151,1,1,1,0,3
5382,67,1,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,5,5,-8.08988195,35.83680159,1,0,0,1,3
5914,64,2,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,4,4,-9.46440217,33.95028436,1,1,1,1,3
433,18,2,4,5,5,1,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-5.08025739,39.12394207,0,0,1,0,1
6277,42,1,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.25584056,32.36003455,0,0,0,1,1
5750,34,2,1,3,2,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,2,-1,1,6,2,-1,1,-1,1,4,-3.38613664,36.76422633,1,0,0,0,2
2033,40,2,1,3,2,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.92956599,33.50697837,0,1,1,0,1
7924,72,2,3,1,1,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-8.82515633,34.95614271,0,1,0,1,1
740,56,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-4.45582904,33.95449516,0,0,0,1,1
6628,38,2,3,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-5.44504823,38.03469301,1,1,0,0,3
4348,60,1,1,3,4,1,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,5,1,1,2,-1,1,4,1,1,-3.37155592,36.68176019,1,1,1,0,3
8912,43,2,3,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,3,1,-1,1,2,-4.32479977,37.88669256,1,0,1,0,3
7279,28,2,1,3,3,2,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.19955567,32.32487844,0,0,1,0,1
6542,87,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-8.93711366,33.34526829,0,0,0,0,0
4037,49,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,1,4,-9.86045711,38.89415335,1,1,0,0,3
8522,32,1,1,3,5,2,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,1,3,1,2,5,4,1,1,-6.75859833,39.12666815,1,1,1,0,3
7227,30,1,4,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,3,-1,-1,2,-1,2,-1,1,1,1,1,-6.32672734,39.55032528,0,0,0,0,0
3592,18,2,1,3,3,2,1,0,1,1,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.20088787,30.49303137,0,0,0,0,0
5437,38,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,4,-6.35978986,37.13732787,1,0,1,0,3
9420,19,1,4,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,1,-1,4,4,-5.35009531,37.67781131,1,0,0,0,2
6241,60,1,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.49154729,29.78297833,1,1,1,1,3
3040,23,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-1.09902767,34.00790293,0,0,0,0,0
9146,61,1,1,6,1,1,1,0,1,0,0,0,0,1,0,0,0,0,-1,1,-1,1,3,1,4,1,-1,1,1,-10.78329798,38.61869648,1,0,1,0,3
1981,20,1,4,6,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,5,5,-1,1,1,-7.8008973,35.84531243,1,0,1,0,3
